pipeID,Shape_length
KQE3041064,24.71844516
KQE3041065,23.29811514
KQE3041066,17.13683101
KQE3041067,18.74291579
KQE3041068,23.25682174
KQE3041069,22.70011516
KQE3041070,23.07374798
KQE3041071,23.24644224
KQE3041072,19.31691873
KQE3041073,17.63289099
KQE3041074,27.10486757
KQE3041075,27.20499347
KQE3041076,20.07807837
KQE3041077,19.75093125
KQE3041078,17.00088179
KQE3041079,16.35488211
KQE3041080,23.18959993
KQE3041081,21.74719207
KQE3041082,21.93441346
KQE3041083,24.85199602
KQE3041084,24.87344699
KQE3041085,24.74252183
KQE3041086,40.84936114
KQE3041087,39.96318597
KQE3041088,21.81908893
KQE3041089,23.87450982
KQE3041090,24.74468804
KQE3041091,23.55151602
KQE3041092,23.9164377
KQE3041093,24.7354722
KQE3041094,23.23338912
KQE3041095,24.47554735
KQE3041096,29.79253254
KQE3041097,29.00529624
KQE3041098,28.91654973
KQE3041099,28.82338462
KQE3041100,15.64050884
KQE3041101,16.55626592
KQE3041102,23.40481507
KQE3041103,23.54477116
KQE3041104,23.61339849
KQE3041105,29.78960271
KQE3041106,27.2526198
KQE3041107,28.77376413
KQE3041108,29.60977989
KQE3041109,15.73388747
KQE3041110,16.44396846
KQE3041111,16.30786312
KQE3041112,17.85518512
KQE3041113,16.29417601
KQE3041114,17.62715868
KQE3041115,17.99042584
KQE3041116,18.20004868
KQE3041117,20.24460799
KQE3041118,29.13728083
KQE3041119,30.55375706
KQE3041120,17.78638122
KQE3041121,18.37641571
KQE3041122,26.01333314
KQE3041123,25.5697468
KQE3041124,26.37251427
KQE3041125,25.40001749
KQE3041126,26.32200609
KQE3041127,24.68949045
KQE3041128,24.87175858
KQE3041129,25.18128094
KQE3041130,24.8255388
KQE3041131,20.05626191
KQE3041132,17.87434034
KQE3041133,20.04893474
KQE3041134,21.78534699
KQE3041135,24.46777841
KQE3041136,29.01915921
KQE3041137,23.2749314
KQE3041138,13.08175313
KQE3041139,11.72826791
KQE3041141,50.68491283
KQE3041142,15.28058426
KQE3041301,24.21095656
KQE3041302,21.21295045
KQE3041303,14.83689734
KQE3041304,20.32959464
KQE3041305,19.73811403
KQE3041306,19.85113369
KQE3041307,30.60112438
KQE3041308,35.81644809
KQE3041309,35.5706081
KQE3041310,15.91458871
KQE3041311,17.47674557
KQE3041312,17.34997038
KQE3041313,17.17345198
KQE3041314,17.67911972
KQE3041315,23.35096048
KQE3041316,7.564415581
KQE3041317,18.07266759
KQE3041318,17.86354922
KQE3041319,16.76617104
KQE3041320,20.11900404
KQE3041321,16.29541332
KQE3041322,18.26840061
KQE3041323,17.91970004
KQE3041324,17.82944322
KQE3041325,17.29371283
KQE3041326,13.66054764
KQE3041327,30.26280914
KQE3041328,20.89160671
KQE3041329,23.51953086
KQE3041330,16.92177403
KQE3041331,16.31671702
KQE3041332,16.99014189
KQE3041333,16.1294748
KQE3041334,18.12042861
KQE3041335,17.6773937
KQE3041336,18.04695294
KQE3041337,15.93893882
KQE3041338,15.85163238
KQE3041339,25.03975811
KQE3041340,29.96391847
KQE3041341,23.94733668
KQE3041342,22.6005628
KQE3041343,23.02577012
KQE3041344,23.26118112
KQE3041345,19.94860486
KQE3041346,20.05050329
KQE3041347,14.24660484
KQE3041348,47.95670599
KQE3041349,17.42065494
KQE3041350,18.73622452
KQE3041351,36.27686308
KQE3041352,36.08486134
KQE3041353,23.17100066
KQE3041354,18.57454515
KQE3041355,18.93955866
KQE3041356,15.22331566
KQE3041357,15.57699748
KQE3041358,15.28620808
KQE3041359,19.78765568
KQE3041360,20.88514209
KQE3041361,31.98876868
KQE3041362,21.88946909
KQE3041363,21.92409096
KQE3041364,23.09567567
KQE3041365,20.44600322
KQE3041366,19.44278433
KQE3041367,20.54939138
KQE3041369,14.93425526
KQE3041370,14.49099182
KQE3041371,19.41270192
KQE3041372,14.88739373
KQE3041373,12.74924842
KQE3041374,7.887812475
KQE3041375,16.69574595
KQE3041376,16.43654974
KQE3041377,16.38997356
KQE3041378,16.51057518
KQE3041379,16.86589972
KQE3041380,16.29075743
KQE3041381,15.56363845
KQE3041382,16.70581788
KQE3041383,15.85631885
KQE3041384,15.3265154
KQE3041385,16.64685744
KQE3041386,16.76393769
KQE3041387,14.9360771
KQE3041388,14.6567011
KQE3041389,15.06822474
KQE3041390,15.11691152
KQE3041391,23.7689871
KQE3041392,20.30006977
KQE3041393,19.75976944
KQE3041394,19.08803769
KQE3041395,19.28023574
KQE3041396,18.64796253
KQE3041397,16.5473607
KQE3041398,15.37751425
KQE3041399,24.74750734
KQE3041400,25.42689677
KQE3041401,24.75400195
KQE3041402,29.81847277
KQE3041403,30.23301207
KQE3041404,29.70207637
KQE3041405,29.89230137
KQE3041406,11.69056454
KQE3041407,11.14195656
KQE3041408,29.95027968
KQE3041409,18.33377544
KQE3041410,18.26874449
KQE3041411,17.71952648
KQE3041412,17.85517938
KQE3041413,18.1659751
KQE3041414,18.44348965
KQE3041415,22.15395284
KQE3041416,21.38847326
KQE3041417,9.492519319
KQE3041418,30.53760483
KQE3041419,20.74060264
KQE3041420,29.92011634
KQE3041421,30.49326558
KQE3041422,29.06942175
KQE3041423,23.64252702
KQE3041424,25.13287355
KQE3041425,17.98971668
KQE3041426,18.06174313
KQE3041427,17.82881435
KQE3041428,18.13831064
KQE3041429,18.34224954
KQE3041430,17.4756756
KQE3041431,17.93080364
KQE3041432,18.17422145
KQE3041433,28.24007396
KQE3041434,22.08844614
KQE3041435,7.297119547
KQE3041436,5.623929395
KQE3041140,25.27917992
KQE3041368,20.18337624
KQE3042001,26.42939032
KQE3042002,17.14307334
KQE3042003,20.83267445
KQE3042004,21.41203895
KQE3042005,21.1548693
KQE3042006,23.93146888
KQE3042007,23.82079168
KQE3042008,23.06702488
KQE3042009,23.13012541
KQE3042010,16.78518355
KQE3042011,17.20918452
KQE3042012,28.24072858
KQE3042013,27.61764124
KQE3042014,28.68442828
KQE3042015,28.24960007
KQE3042016,21.90647037
KQE3042017,20.8130586
KQE3042018,25.4826147
KQE3042019,26.43130257
KQE3042020,27.99168554
KQE3042021,27.24177777
KQE3042022,26.3893939
KQE3042023,26.43658576
KQE3042024,23.81793522
KQE3042025,20.52126966
KQE3042026,25.22815512
KQE3042027,30.03598996
KQE3042028,30.213148
KQE3042029,18.04300703
KQE3042030,26.49580974
KQE3042031,23.55924954
KQE3042032,8.612520318
KQE3042033,28.32332245
KQE3042034,23.95422136
KQE3042035,11.9739828
KQE3042037,11.63394513
KQE3042038,8.976917797
KQE3042039,4.073395979
KQE3042040,25.85292675
KQE3042041,2.507358904
KQE3042042,26.04642502
KQE3042043,24.70337129
KQE3042044,26.79986895
KQE3042045,15.69521881
KQE3042046,23.75117605
KQE3042047,17.9397232
KQE3042048,22.23066572
KQE3042049,20.47594629
KQE3042050,11.55853133
KQE3042051,10.52507237
KQE3042052,15.36428554
KQE3042053,10.8626377
KQE3042054,21.02305134
KQE3042055,51.83570321
KQE3042056,19.32343027
KQE3042057,21.14661082
KQE3042058,14.24717983
KQE3042059,20.85111701
KQE3042060,18.45888196
KQE3042061,17.74850801
KQE3042062,18.06690904
KQE3042063,17.78937447
KQE3042064,17.8360295
KQE3042065,24.02562793
KQE3042066,23.4797617
KQE3042067,24.62297952
KQE3042068,22.90671462
KQE3042069,21.50399767
KQE3042070,20.47071149
KQE3042071,16.38503296
KQE3042072,16.94262541
KQE3042073,16.43035897
KQE3042074,16.42921422
KQE3042075,15.66990452
KQE3042076,15.76401193
KQE3042077,28.94105118
KQE3042078,27.75678672
KQE3042079,28.97391438
KQE3042080,21.98840528
KQE3042081,20.74100256
KQE3042082,10.18713196
KQE3042083,29.94409323
KQE3042084,29.77971861
KQE3042085,29.95340923
KQE3042086,28.20765297
KQE3042087,27.87137825
KQE3042088,28.16840434
KQE3042089,28.10140596
KQE3042090,22.23968194
KQE3042091,22.83714627
KQE3042092,23.38296863
KQE3042093,22.82805788
KQE3042094,23.03808075
KQE3042095,18.22365462
KQE3042096,17.81123298
KQE3042097,17.80019623
KQE3042098,18.13784038
KQE3042099,26.2781034
KQE3042100,26.17319631
KQE3042101,25.76017176
KQE3042102,25.78136588
KQE3042103,23.18928972
KQE3042104,23.0387388
KQE3042105,23.42771282
KQE3042106,22.94200862
KQE3042107,22.82419419
KQE3042108,18.12639785
KQE3042109,17.87612012
KQE3042110,18.0287317
KQE3042111,18.10730031
KQE3042112,28.10144818
KQE3042113,16.74976621
KQE3042114,16.8804745
KQE3042115,24.01723925
KQE3042116,23.97087367
KQE3042117,13.45497911
KQE3042118,24.08058485
KQE3042119,23.91282532
KQE3042120,23.81109809
KQE3042121,15.17086568
KQE3042122,22.75233678
KQE3042123,23.66742922
KQE3042124,22.50340178
KQE3042125,13.00069336
KQE3042126,29.64359453
KQE3042127,41.94370345
KQE3042128,29.94901058
KQE3042131,27.69470822
KQE3042134,18.63236293
KQE3042135,12.65592123
KQE3042136,47.13428859
KQE3042137,5.668712489
KQE3042138,36.32224472
KQE3042139,23.43216903
KQE3042140,4.345239517
KQE3042141,24.97421841
KQE3042143,4.568232583
KQE3042144,40.16552535
KQE3042145,7.924728905
KQE3042146,5.653540279
KQE3042147,23.99701842
KQE3042148,24.87836181
KQE3042149,1.109563125
KQE3042150,11.57936724
KQE3042301,153.5278562
KQE3042302,29.52860555
KQE3042303,15.10106467
KQE3042304,15.07332185
KQE3042305,15.01611192
KQE3042306,15.06832418
KQE3042307,19.61749148
KQE3042308,19.96222805
KQE3042309,30.14574611
KQE3042310,29.09033941
KQE3042311,29.9774385
KQE3042312,29.92550306
KQE3042313,22.1104002
KQE3042314,20.6855467
KQE3042315,29.83135316
KQE3042316,29.42743406
KQE3042317,27.35455316
KQE3042318,26.64984548
KQE3042319,27.16678426
KQE3042320,27.10605354
KQE3042321,24.05204638
KQE3042322,23.4849418
KQE3042323,29.67020392
KQE3042324,30.03150347
KQE3042325,29.20865957
KQE3042326,17.68815453
KQE3042327,30.05949814
KQE3042328,16.78634258
KQE3042329,19.92395627
KQE3042330,30.61272929
KQE3042331,21.89808819
KQE3042332,9.038908288
KQE3042333,46.24723198
KQE3042334,22.10042546
KQE3042335,12.06586334
KQE3042336,33.89031051
KQE3042337,33.89362729
KQE3042338,18.65390456
KQE3042339,23.44679686
KQE3042340,10.25958428
KQE3042341,20.61677548
KQE3042342,20.16388698
KQE3042343,17.69192573
KQE3042344,17.72162327
KQE3042345,18.21441012
KQE3042346,18.16193656
KQE3042347,18.19908023
KQE3042348,28.00534386
KQE3042349,19.35244947
KQE3042350,17.27786699
KQE3042351,16.57207237
KQE3042352,18.42744962
KQE3042353,19.6065219
KQE3042354,11.77717828
KQE3042355,13.73901136
KQE3042356,13.98206439
KQE3042357,12.9377589
KQE3042358,14.29546951
KQE3042359,14.38929785
KQE3042360,14.58842346
KQE3042361,15.12385325
KQE3042362,14.87833573
KQE3042363,23.01715869
KQE3042364,10.02846138
KQE3042365,24.78180769
KQE3042366,12.79994584
KQE3042367,12.43666753
KQE3042368,24.5965384
KQE3042369,2.045577564
KQE3042370,20.85869404
KQE3042371,35.58408384
KQE3042372,35.795407
KQE3042373,18.50559042
KQE3042374,28.25184172
KQE3042375,28.33722805
KQE3042376,27.62754178
KQE3042377,24.32293335
KQE3042378,24.21022086
KQE3042379,23.70562127
KQE3042380,13.7198725
KQE3042381,27.45325857
KQE3042382,32.51571399
KQE3042383,35.74343189
KQE3042384,29.62178155
KQE3042385,26.66943235
KQE3042386,26.79253608
KQE3042387,31.93771089
KQE3042388,19.32407841
KQE3042389,21.38838155
KQE3042390,24.04019822
KQE3042391,30.03537678
KQE3042392,30.16734801
KQE3042393,29.90740487
KQE3042394,37.20935275
KQE3042395,37.22471597
KQE3042396,37.67718885
KQE3042397,17.98428053
KQE3042398,19.08144988
KQE3042399,33.22654824
KQE3042400,31.85231321
KQE3042401,32.04338573
KQE3042402,17.50638306
KQE3042403,18.41100209
KQE3042404,17.85911852
KQE3042405,18.07236301
KQE3042406,27.45255032
KQE3042407,26.22514764
KQE3042408,26.65501527
KQE3042409,26.65058146
KQE3042410,33.56756098
KQE3042411,31.67419238
KQE3042412,31.9455041
KQE3042413,32.38244689
KQE3042414,17.79602711
KQE3042415,17.80350249
KQE3042416,1.870878201
KQE3042417,18.18405661
KQE3042418,17.75442976
KQE3042419,56.01284285
KQE3042420,53.75398399
KQE3042421,7.910002201
KQE3042422,35.99335469
KQE3042423,10.64490118
KQE3042424,15.54954116
KQE3042425,13.11286985
KQE3042426,2.451214393
KQE3042428,10.57385259
KQE3042429,11.67591768
KQE3042430,23.70762359
KQE3042431,27.90219951
KQE3042432,16.60201103
KQE3042433,9.832218855
KQE3042434,30.8020258
KQE3042142,5.780649575
KQE3042427,17.47682102
KQE3043001,36.08260334
KQE3043002,32.93877249
KQE3043003,32.43856694
KQE3043004,26.63706526
KQE3043005,19.04454547
KQE3043006,47.69107448
KQE3043007,42.96276251
KQE3043008,5.526264663
KQE3043009,6.182520827
KQE3043010,15.3649573
KQE3043011,36.63956223
KQE3043012,20.96704355
KQE3043013,12.87569593
KQE3043014,22.92138095
KQE3043015,22.68475666
KQE3043016,30.58119207
KQE3043017,42.23961885
KQE3043018,23.54330915
KQE3043019,13.71312411
KQE3043020,22.08558668
KQE3043021,25.35052598
KQE3043022,39.42419663
KQE3043023,42.89961115
KQE3043024,26.79635686
KQE3043025,7.206185547
KQE3043026,28.112417
KQE3043027,16.12870238
KQE3043028,30.85867327
KQE3043029,27.92202675
KQE3043030,44.36462697
KQE3043031,55.56200683
KQE3043032,22.97516606
KQE3043033,9.201184845
KQE3043034,36.57121665
KQE3043035,21.79970928
KQE3043036,27.12915748
KQE3043037,13.31422084
KQE3043038,9.566973488
KQE3043039,35.6625837
KQE3043040,15.35497148
KQE3043041,14.22193981
KQE3043042,6.724229988
KQE3043043,7.49234495
KQE3043044,14.24997776
KQE3043045,5.138933869
KQE3043046,41.19051142
KQE3043047,25.68519987
KQE3043048,53.4306263
KQE3043049,23.03909369
KQE3043050,23.88430188
KQE3043051,38.21901688
KQE3043052,30.03033897
KQE3043053,30.07722117
KQE3043054,15.25459238
KQE3043055,17.20376606
KQE3043056,32.59187633
KQE3043057,31.22860694
KQE3043058,30.25039726
KQE3043059,39.69620107
KQE3043060,26.03737018
KQE3043061,39.54175182
KQE3043062,12.5673238
KQE3043063,9.39870107
KQE3043064,38.90277303
KQE3043065,33.64543151
KQE3043066,30.18457266
KQE3043067,28.98344313
KQE3043068,11.33221248
KQE3043069,13.12108206
KQE3043070,25.80820835
KQE3043071,25.79534608
KQE3043072,21.84000908
KQE3043073,7.099633931
KQE3043074,42.07708791
KQE3043075,45.37925793
KQE3043301,16.50369247
KQE3043302,15.22407419
KQE3043303,9.686188233
KQE3043304,34.43439059
KQE3043305,6.590516744
KQE3043306,15.10394921
KQE3043307,12.33307906
KQE3043308,30.54710508
KQE3043309,5.900079771
KQE3043310,5.747801994
KQE3043311,4.830078825
KQE3043312,15.50473946
KQE3043313,30.15976683
KQE3043314,29.79860224
KQE3043315,30.27090767
KQE3043316,41.96933349
KQE3043317,9.918665655
KQE3043318,36.04589597
KQE3043319,54.49010244
KQE3043320,41.81575139
KQE3043321,52.15363365
KQE3043322,47.70969229
KQE3043323,79.42166398
KQE3043324,12.82691011
KQE3043325,36.24795288
KQE3043326,89.15292665
KQE3043327,33.93792697
KQE3043328,4.398182688
KQE3043329,10.57855756
KQE3043330,22.60003456
KQE3043331,8.695393259
KQE3043332,11.75019984
KQE3043333,78.48657535
KQE3043334,3.864179719
KQE3043335,1.458557798
KQE3043601,38.56506033
KQE3043602,4.990668654
KQE3043603,26.90501656
KQE3043604,12.59035085
KQE3044001,12.69959096
KQE3044002,16.70641895
KQE3044003,5.304931113
KQE3044004,9.27594407
KQE3044005,3.181331304
KQE3044006,27.80787355
KQE3044007,5.343461153
KQE3044008,30.58499303
KQE3044009,11.9824216
KQE3044010,3.795743051
KQE3044011,18.0747041
KQE3044012,40.17635978
KQE3044013,18.19399887
KQE3044014,34.53542851
KQE3044015,14.93819695
KQE3044016,6.11231961
KQE3044017,2.614495455
KQE3044018,19.87133442
KQE3044019,28.5992911
KQE3044020,39.14473221
KQE3044021,42.55313577
KQE3044022,20.60455011
KQE3044023,22.38716332
KQE3044024,33.80688414
KQE3044025,32.50615866
KQE3044026,29.40772504
KQE3044027,31.53568985
KQE3044028,37.47386848
KQE3044029,31.63416934
KQE3044030,33.82093181
KQE3044031,35.52671619
KQE3044032,37.95103664
KQE3044033,27.72654192
KQE3044034,49.86956898
KQE3044035,37.22857965
KQE3044036,39.56723443
KQE3044037,44.33191975
KQE3044038,25.96351908
KQE3044039,34.79442041
KQE3044040,37.142147
KQE3044041,13.43134453
KQE3044042,21.56764027
KQE3044043,8.098782621
KQE3044044,35.8796736
KQE3044045,13.21147818
KQE3044046,25.70178269
KQE3044050,4.887096723
KQE3044052,19.95019755
KQE3044053,42.2662302
KQE3044054,25.82969043
KQE3044055,17.60677054
KQE3044056,5.694709123
KQE3044057,19.99321719
KQE3044058,8.73912428
KQE3044059,8.916859652
KQE3044060,26.41018916
KQE3044301,39.50379844
KQE3044302,18.69243603
KQE3044305,19.90425619
KQE3044306,35.06293615
KQE3044307,18.27076358
KQE3044308,10.02192547
KQE3044309,28.30953591
KQE3044310,25.80956736
KQE3044311,21.96825791
KQE3044312,8.822884492
KQE3044313,1.957328312
KQE3044314,5.928325704
KQE3044315,12.26840378
KQE3044316,23.41709809
KQE3044317,12.70120143
KQE3044318,2.072613579
KQE3044319,16.67338239
KQE3044320,23.04456984
KQE3044321,50.50083975
KQE3044322,19.50246101
KQE3044323,8.903458611
KQE3044324,33.53205142
KQE3044601,37.21475925
KQE3044602,35.50950633
KQE3044603,10.71628455
KQE3044604,33.26203902
KQE3044605,33.00650958
KQE3044606,5.587303794
KQE3044607,28.39724527
KQE3044608,25.29924689
KQE3044609,40.09039215
KQE3044610,37.25361302
KQE3035014,40.92597106
KQE3044051,33.63551973
KQE3044325,24.7842113
KQE3045001,37.47095172
KQE3045002,27.5517716
KQE3045007,30.74622345
KQE3045008,22.4885529
KQE3045009,59.22089831
KQE3045012,4.942546344
KQE3045014,47.19960658
KQE3045015,49.4022281
KQE3045016,24.16455631
KQE3045017,4.579657936
KQE3045018,17.31518159
KQE3045019,26.40100599
KQE3045020,4.754580598
KQE3045021,13.25263652
KQE3045022,19.89853567
KQE3045023,38.49368477
KQE3045024,29.68021986
KQE3045025,36.63479889
KQE3045026,34.3841914
KQE3045027,29.85564862
KQE3045028,16.34695867
KQE3045029,20.82378266
KQE3045030,19.84794806
KQE3045031,26.92910081
KQE3045032,29.94650786
KQE3045033,10.44278885
KQE3045034,6.492252714
KQE3045035,6.884678113
KQE3045036,5.891501015
KQE3045037,25.70642474
KQE3045038,12.79784102
KQE3045039,8.049230845
KQE3045040,27.45821571
KQE3045041,7.649766067
KQE3045042,15.35157309
KQE3045043,36.05632223
KQE3045044,4.923175342
KQE3045045,6.164256688
KQE3045046,12.65275618
KQE3045047,27.79905591
KQE3045048,26.59738226
KQE3045301,46.68323039
KQE3045302,15.1992448
KQE3045303,24.49313512
KQE3045304,3.426861551
KQE3045305,8.847659181
KQE3045306,25.02067171
KQE3045307,40.04466737
KQE3045308,39.99733029
KQE3045309,33.59185031
KQE3045601,22.0654157
KQE3045602,18.43482616
KQE3045603,31.71761723
KQE3045604,37.19170481
KQE3045606,34.53300489
KQE3045607,39.22164607
KQE3045608,25.31925029
KQE3045609,19.79321237
KQE3045610,17.43168869
KQE3045611,30.8283847
KQE3045612,26.92960586
KQE3045614,20.77082144
KQE3045615,31.68638086
KQE3045616,30.85974195
KQE3045617,25.30945194
KQE3045618,31.61899524
KQE3045619,23.46409297
KQE3045620,8.13557233
KQE3045621,18.95857851
KQE3045622,21.29379112
KQE3045623,29.0724771
KQE3045624,34.86970404
KQE3045625,32.50292049
KQE3045626,42.51004643
KQE3045627,23.89265906
KQE3045628,21.2785492
KQE3045630,30.93152784
KQE3045631,32.00280383
KQE3045632,16.42100352
KQE3045633,10.18995144
KQE3045635,24.19951337
KQE3045636,23.2494997
KQE3045637,32.64439982
KQE3045638,5.269128159
KQE3045639,7.544089133
KQE3045640,4.688051229
KQE3036683,52.44799932
KQE3045613,14.35007486
KQE3045634,33.02944082
KQE3046001,24.99473433
KQE3046002,6.290012527
KQE3046301,17.41953549
KQE3046302,19.1310435
KQE3046303,7.469880246
KQE3046304,23.56672448
KQE3046305,8.820763184
KQE3046306,25.54465963
KQE3046307,41.40649419
KQE3046601,14.0246588
KQE3046602,16.52721256
KQE3046603,19.42009946
KQE3046604,9.673341856
KQE3046605,26.72980581
KQE3046606,18.79679434
KQE3046607,27.93274042
KQE3046608,20.06967079
KQE3046609,19.63508628
KQE3046610,22.6673562
KQE3046611,3.2687018
KQE3046612,12.61468903
KQE3046613,32.7931384
KQE3046614,8.473045196
KQE3046615,10.9234816
KQE3046616,6.27328863
KQE3046617,6.030568064
KQE3046618,5.671407034
KQE3046619,7.607836682
KQE3046620,16.71643424
KQE3046621,6.129880516
KQE3046622,17.08754002
KQE3046623,30.69577652
KQE3046624,31.22226429
KQE3046625,33.40370566
KQE3046626,30.96604564
KQE3046627,31.32185298
KQE3046628,31.6491298
KQE3046629,20.60310671
KQE3046630,39.67362344
KQE3046631,31.36753066
KQE3046632,41.0696049
KQE3046633,29.3673844
KQE3046634,20.38715484
KQE3046635,30.65312848
KQE3046636,46.23784831
KQE3046637,9.107947304
KQE3046638,17.76334932
KQE3046639,19.84158239
KQE3046640,20.02753397
KQE3046641,9.094546457
KQE3046642,26.71454653
KQE3046643,40.43370198
KQE3046644,29.62831224
KQE3046645,43.35296766
KQE3046646,34.77997788
KQE3046647,38.07710113
KQE3046648,24.69822108
KQE3046649,6.986782947
KQE3046650,24.11916079
KQE3046651,40.48736941
KQE3046653,9.366009452
KQE3046654,5.852093894
KQE3046655,18.6893106
KQE3046656,11.47866937
KQE3046657,32.53836027
KQE3046658,5.742694601
KQE3046659,65.12201968
KQE3046660,17.94832281
KQE3046661,53.08177586
KQE3046662,35.25069365
KQE3046663,42.73214463
KQE3046664,45.41082717
KQE3046665,36.8586185
KQE3046666,14.96498444
KQE3046667,28.88938653
KQE3046668,20.67432039
KQE3046669,31.24287138
KQE3046670,38.96979512
KQE3046671,100.7009319
KQE3046672,52.42634489
KQE3046673,51.86521223
KQE3046674,51.86239038
KQE3046675,13.01940763
KQE3046676,7.262500003
KQE3046677,22.02898088
KQE3046678,16.87847501
KQE3046679,46.31649584
KQE3046680,37.78277865
KQE3046681,16.64130633
KQE3046682,7.85649184
KQE3046683,25.29294274
KQE3046684,16.91738349
KQE3046685,21.75428578
KQE3046686,18.1582311
KQE3046687,11.62843487
KQE3046688,18.3880397
KQE3046689,30.4029777
KQE3046690,28.73599771
KQE3046691,33.43743226
KQE3046692,32.43647243
KQE3046693,23.87369233
KQE3046694,23.58802601
KQE3046695,34.81954243
KQE3046696,20.46231437
KQE3046697,30.22521773
KQE3046698,36.36633831
KQE3046699,24.40841665
KQE3046700,24.77514654
KQE3046701,12.25242445
KQE3046702,56.92380451
KQE3046703,40.25407988
KQE3046704,25.58119872
KQE3046705,30.06538633
KQE3046706,14.47961951
KQE3046707,41.97937685
KQE3046709,41.14875363
KQE3037031,18.84788486
KQE3046003,4.188853534
KQE3047001,4.530190652
KQE3047002,12.6941682
KQE3047003,1.548616809
KQE3047004,12.07107464
KQE3047005,39.29553937
KQE3047006,23.12589131
KQE3047007,28.53683409
KQE3047008,6.061302342
KQE3047009,46.07093671
KQE3047010,12.52873473
KQE3047011,28.20769175
KQE3047012,35.25983738
KQE3047013,28.70330953
KQE3047014,22.08707263
KQE3047015,15.22703552
KQE3047016,27.6869998
KQE3047017,33.04298973
KQE3047018,4.457601514
KQE3047019,45.32082272
KQE3047020,50.84430925
KQE3047021,17.93771109
KQE3047022,18.51520159
KQE3047023,30.81454833
KQE3047024,13.73285585
KQE3047025,12.90318985
KQE3047026,22.54357848
KQE3047027,24.73359666
KQE3047028,35.43427046
KQE3047029,23.69330501
KQE3047030,31.40816441
KQE3047031,28.09036726
KQE3047032,6.992946772
KQE3047033,36.48383221
KQE3047034,21.24225776
KQE3047035,34.16077144
KQE3047036,17.60118656
KQE3047037,34.2730508
KQE3047038,36.94006637
KQE3047039,23.52099846
KQE3047040,44.6604267
KQE3047041,10.29247075
KQE3047042,48.22003909
KQE3047043,20.68252611
KQE3047044,7.078362709
KQE3047045,4.648563673
KQE3047046,9.159974234
KQE3047047,10.94780314
KQE3047048,12.44584761
KQE3047301,22.09491129
KQE3047302,17.81881717
KQE3047303,5.926765715
KQE3047304,3.918160281
KQE3047305,49.53009013
KQE3047306,17.37452849
KQE3047307,3.735435592
KQE3047308,4.598010808
KQE3047601,23.44866356
KQE3047602,14.90070052
KQE3047603,14.78774982
KQE3047604,3.23795102
KQE3047605,36.08954893
KQE3047606,24.99787097
KQE3047607,18.63026476
KQE3047608,51.95971869
KQE3047609,29.46363078
KQE3047610,20.90034838
KQE3047611,37.01367253
KQE3047612,32.38287795
KQE3047613,30.56325902
KQE3047614,23.51157004
KQE3047615,33.86543369
KQE3047616,50.5413862
KQE3047617,27.60682987
KQE3047618,36.15111272
KQE3047619,31.31909852
KQE3047620,59.88901397
KQE3047621,32.23932326
KQE3047622,26.6406572
KQE3047623,43.87738846
KQE3047624,43.55905625
KQE3047625,22.4583988
KQE3047627,55.60043819
KQE3047626,39.83264692
KQE3048001,27.91424445
KQE3048002,25.02176493
KQE3048003,15.22232055
KQE3048004,11.3928714
KQE3048005,9.802490365
KQE3048006,3.689336899
KQE3048007,23.88677807
KQE3048008,2.790741875
KQE3048009,17.96026174
KQE3048010,18.0210376
KQE3048011,18.00078538
KQE3048012,31.90847856
KQE3048014,28.33015253
KQE3048015,9.838437615
KQE3048016,13.97698239
KQE3048017,9.789096757
KQE3048018,21.07860123
KQE3048019,21.40522507
KQE3048020,18.98539577
KQE3048021,15.96692846
KQE3048022,8.570859476
KQE3048023,8.666662763
KQE3048024,26.61739287
KQE3048025,17.51989274
KQE3048026,22.65036481
KQE3048027,4.116307079
KQE3048028,36.67509371
KQE3048029,20.11739703
KQE3048030,15.7326918
KQE3048031,18.01612921
KQE3048032,9.519361427
KQE3048033,19.65026289
KQE3048034,26.95476227
KQE3048035,19.74783939
KQE3048036,13.14201752
KQE3048037,13.64654574
KQE3048038,14.18499837
KQE3048039,27.4683082
KQE3048040,16.02386944
KQE3048041,36.16091776
KQE3048042,36.31566367
KQE3048043,2.787126593
KQE3048044,31.80030949
KQE3048045,14.20881475
KQE3048046,15.68525041
KQE3048047,1.85265777
KQE3048048,7.443623806
KQE3048049,11.69105303
KQE3048050,3.238519018
KQE3048051,7.834977731
KQE3048052,13.72464932
KQE3048053,24.76051154
KQE3048054,26.52136022
KQE3048301,11.67695573
KQE3048302,23.30336532
KQE3048303,20.28800001
KQE3048304,10.44111088
KQE3048305,7.132384706
KQE3048306,23.99677452
KQE3048307,1.989384438
KQE3048308,18.00286292
KQE3048309,18.01089066
KQE3048310,28.91100269
KQE3048311,35.75102595
KQE3048312,107.5600201
KQE3048313,38.89413607
KQE3048314,49.09268215
KQE3048315,48.33410399
KQE3048316,48.9588566
KQE3048317,49.03622987
KQE3048318,48.67866189
KQE3048319,18.11689236
KQE3048320,27.91566474
KQE3048321,74.72204386
KQE3048322,38.19287066
KQE3048323,36.98892652
KQE3048324,44.38761137
KQE3048325,44.85065446
KQE3048326,8.707102783
KQE3048327,12.02646419
KQE3048601,4.926200084
KQE3048602,53.79087629
KQE3048603,30.04507548
KQE3048604,5.911574258
KQE3048605,40.23734545
KQE3048606,52.18100011
KQE3048607,35.92263128
